200,43.85256767272949
400,44.77238655090332
600,49.11684989929199
800,56.77533149719238
1000,61.13862991333008
1200,67.44194030761719
1400,70.77550888061523
1600,75.02627372741699
1800,79.04648780822754
2000,86.51351928710938
2200,88.20605278015137
2400,96.3132381439209
2600,97.35560417175293
2800,102.94818878173828
3000,106.62484169006348
200,42.01197624206543
400,48.21586608886719
600,50.83465576171875
800,57.16514587402344
1000,64.54229354858398
1200,66.88332557678223
1400,71.42806053161621
1600,76.56598091125488
1800,79.76865768432617
2000,83.55188369750977
2200,88.78564834594727
2400,93.52731704711914
2600,97.35298156738281
2800,103.94167900085449
3000,105.89885711669922
200,43.73598098754883
400,45.37177085876465
600,48.88582229614258
800,59.70168113708496
1000,64.84627723693848
1200,66.1325454711914
1400,73.91190528869629
1600,77.80337333679199
1800,80.83200454711914
2000,86.04907989501953
2200,87.48173713684082
2400,96.10581398010254
2600,98.05703163146973
2800,101.10974311828613
3000,105.16214370727539
200,39.93415832519531
400,47.9738712310791
600,49.765586853027344
800,56.72168731689453
1000,64.48984146118164
1200,69.72455978393555
1400,74.39494132995605
1600,77.94833183288574
1800,79.76865768432617
2000,85.43801307678223
2200,86.3184928894043
2400,92.64659881591797
2600,97.67365455627441
2800,102.03218460083008
3000,106.78482055664062
200,41.23687744140625
400,48.82955551147461
600,52.33335494995117
800,56.57768249511719
1000,64.28861618041992
1200,66.93172454833984
1400,72.32475280761719
1600,74.43928718566895
1800,78.4902572631836
2000,83.97626876831055
2200,87.23711967468262
2400,92.73624420166016
2600,96.01688385009766
2800,102.83589363098145
3000,106.80603981018066
