200,41.94903373718262
400,45.43757438659668
600,50.29940605163574
800,58.046817779541016
1000,65.62519073486328
1200,70.68085670471191
1400,74.64146614074707
1600,77.95548439025879
1800,84.3040943145752
2000,86.95769309997559
2200,91.80068969726562
2400,97.73063659667969
2600,101.30906105041504
2800,106.2922477722168
3000,111.36865615844727
200,42.20414161682129
400,45.667171478271484
600,51.55587196350098
800,58.336496353149414
1000,66.40839576721191
1200,70.45459747314453
1400,73.91548156738281
1600,78.44901084899902
1800,80.68013191223145
2000,86.63630485534668
2200,91.56298637390137
2400,97.53656387329102
2600,101.26709938049316
2800,103.18803787231445
3000,105.99160194396973
200,41.94307327270508
400,45.6085205078125
600,49.340248107910156
800,61.333656311035156
1000,66.21766090393066
1200,66.2531852722168
1400,73.9889144897461
1600,78.7806510925293
1800,81.83574676513672
2000,88.0422592163086
2200,91.20035171508789
2400,97.02658653259277
2600,100.34990310668945
2800,105.82542419433594
3000,109.32731628417969
200,41.735172271728516
400,45.66550254821777
600,49.4692325592041
800,61.197519302368164
1000,65.68050384521484
1200,70.30034065246582
1400,75.03056526184082
1600,76.23672485351562
1800,79.44726943969727
2000,83.91547203063965
2200,89.92791175842285
2400,96.27366065979004
2600,100.83818435668945
2800,105.5293083190918
3000,109.64274406433105
200,41.20612144470215
400,45.694828033447266
600,49.015045166015625
800,57.91139602661133
1000,62.772512435913086
1200,66.44535064697266
1400,70.92905044555664
1600,74.64766502380371
1800,79.73456382751465
2000,82.87477493286133
2200,87.56518363952637
2400,93.41120719909668
2600,100.50249099731445
2800,105.37099838256836
3000,108.77847671508789
